customerID,gender,AgeGroup,Partner,CLTV,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,tenure,MonthlyCharges,TotalCharges,Contract,Churn Reason,Churn
5996-EBTKM,Female,Middle Age (30–59),True,6079,True,Yes,DSL,No,No,Yes,Yes,No,Yes,True,Bank transfer (automatic),67,69.9,4615.9,Two year,-,False
5536-RTPWK,Male,Middle Age (30–59),True,5157,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,True,Bank transfer (automatic),49,99.05,4853.75,Month-to-month,Competitor offered higher download speeds,True
3768-VHXQO,Male,Under 30,True,4833,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Credit card (automatic),67,24.85,1583.5,Two year,-,False
3572-UUHRS,Male,Middle Age (30–59),False,2653,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Bank transfer (automatic),45,18.85,867.3,One year,-,False
6838-YAUVY,Female,Under 30,False,4825,True,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,True,Bank transfer (automatic),54,95.1,5064.85,Two year,-,False
3128-YOVTD,Female,Under 30,True,6321,True,No,Fiber optic,Yes,Yes,No,No,No,No,True,Bank transfer (automatic),51,79.15,4018.55,Month-to-month,-,False
6901-GOGZG,Male,Under 30,False,4104,True,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,True,Electronic check,60,84.95,4984.85,Two year,-,False
5366-IJEQJ,Male,Under 30,False,4115,True,Yes,Fiber optic,No,No,Yes,No,Yes,No,True,Electronic check,20,88.7,1761.45,Month-to-month,Don't know,True
5781-BKHOP,Female,Middle Age (30–59),True,6380,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,False,Bank transfer (automatic),72,100.65,7334.05,Two year,-,False
2805-AUFQN,Female,Middle Age (30–59),False,3875,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Credit card (automatic),25,19.8,475.2,Two year,-,False
9728-FTTVZ,Female,Middle Age (30–59),False,4073,True,No,Fiber optic,No,No,No,No,No,No,True,Electronic check,1,69.2,69.2,Month-to-month,Lack of self-service on Website,True
7743-EXURX,Male,Middle Age (30–59),True,3758,True,No,DSL,No,No,Yes,No,No,No,True,Electronic check,8,51.05,415.05,Month-to-month,Product dissatisfaction,True
4993-JCRGJ,Male,Middle Age (30–59),False,5471,True,Yes,Fiber optic,No,No,Yes,Yes,No,No,True,Mailed check,26,84.3,2281.6,Month-to-month,-,False
7247-XOZPB,Male,Middle Age (30–59),True,5313,True,Yes,DSL,Yes,No,Yes,Yes,Yes,No,False,Bank transfer (automatic),53,77.4,4155.95,One year,-,False
1442-OKRJE,Male,Middle Age (30–59),True,4663,True,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,True,Bank transfer (automatic),66,103.15,7031.3,One year,-,False
7011-CVEUC,Male,Middle Age (30–59),True,4535,True,No,Fiber optic,No,No,No,Yes,Yes,Yes,True,Credit card (automatic),25,95.7,2338.35,Month-to-month,-,False
1904-WAJAA,Female,Under 30,True,5461,True,Yes,DSL,Yes,Yes,Yes,No,No,No,False,Electronic check,24,64.35,1558.65,Two year,-,False
5380-AFSSK,Female,Middle Age (30–59),False,5435,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,True,Mailed check,5,93.9,486.85,Month-to-month,Don't know,True
1363-TXLSL,Male,Senior (≥ 60),True,4962,True,No,Fiber optic,No,No,No,No,No,No,True,Electronic check,1,70.3,70.3,Month-to-month,Competitor had better devices,True
9058-HRZSV,Female,Senior (≥ 60),True,5348,True,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,False,Electronic check,65,94.4,6126.15,Month-to-month,-,False
0003-MKNFE,Male,Middle Age (30–59),False,5414,True,Yes,DSL,No,No,No,No,No,Yes,False,Mailed check,9,59.9,542.4,Month-to-month,-,False
9512-PHSMG,Female,Under 30,True,4907,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Mailed check,10,20.55,252.75,Month-to-month,-,False
9501-UKKNL,Male,Middle Age (30–59),False,6107,False,No phone service,DSL,No,No,No,Yes,Yes,Yes,True,Electronic check,59,51.7,3005.8,Month-to-month,-,False
2649-HWLYB,Male,Middle Age (30–59),True,6177,True,Yes,DSL,Yes,No,Yes,Yes,No,Yes,False,Bank transfer (automatic),65,76.15,4929.55,Two year,-,False
4735-BJKOU,Female,Middle Age (30–59),False,3915,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,40,20.15,804.85,Two year,-,False
6017-PPLPX,Male,Middle Age (30–59),True,4773,True,No,Fiber optic,No,No,No,No,No,No,True,Electronic check,20,70.45,1470.95,Month-to-month,Competitor had better devices,True
1686-STUHN,Male,Middle Age (30–59),False,3575,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Bank transfer (automatic),42,19.8,849.9,One year,-,False
7310-EGVHZ,Male,Middle Age (30–59),False,5526,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Bank transfer (automatic),1,20.2,20.2,Month-to-month,-,False
2587-YNLES,Female,Middle Age (30–59),True,5874,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,6,20.1,100.35,Two year,-,False
6188-UXBBR,Female,Middle Age (30–59),True,4411,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Credit card (automatic),38,20.25,814.75,One year,-,False
4662-EKDPQ,Male,Middle Age (30–59),False,5344,True,Yes,DSL,No,No,No,No,No,Yes,False,Bank transfer (automatic),2,62.05,118.3,Month-to-month,Competitor made better offer,True
3990-QYKBE,Male,Senior (≥ 60),True,4127,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,True,Electronic check,37,92.5,3473.4,Month-to-month,Competitor had better devices,True
4625-LAMOB,Male,Middle Age (30–59),False,2404,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Credit card (automatic),44,20.4,905.55,Two year,-,False
1624-WOIWJ,Female,Middle Age (30–59),False,5686,True,No,Fiber optic,Yes,No,No,No,Yes,No,True,Mailed check,10,84.7,832.05,Month-to-month,Competitor had better devices,True
5879-HMFFH,Female,Middle Age (30–59),True,6247,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,False,Bank transfer (automatic),72,88.05,6520.8,Two year,-,False
5294-DMSFH,Female,Middle Age (30–59),True,4780,True,No,Fiber optic,No,No,No,No,Yes,Yes,True,Credit card (automatic),29,87.8,2621.75,Month-to-month,-,False
2430-USGXP,Male,Middle Age (30–59),True,4766,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,True,Electronic check,24,101.05,2391.8,Month-to-month,Lack of affordable download/upload speed,True
1636-NTNCO,Male,Senior (≥ 60),False,2104,False,No phone service,DSL,No,Yes,No,No,Yes,Yes,True,Credit card (automatic),4,50.95,207.35,Month-to-month,-,False
6538-POCHL,Male,Middle Age (30–59),False,4396,True,No,Fiber optic,No,Yes,Yes,No,No,No,True,Credit card (automatic),33,79.0,2576.8,Month-to-month,-,False
4929-XIHVW,Male,Senior (≥ 60),True,4449,True,No,Fiber optic,No,No,Yes,No,Yes,Yes,True,Credit card (automatic),2,95.5,181.65,Month-to-month,-,False
7255-SSFBC,Male,Middle Age (30–59),True,4099,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,True,Bank transfer (automatic),72,112.25,8041.65,Two year,-,False
9993-LHIEB,Male,Under 30,True,4792,True,No,DSL,Yes,No,Yes,Yes,No,Yes,False,Mailed check,67,67.85,4627.65,Two year,-,False
7188-CBBBA,Female,Middle Age (30–59),False,6153,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,True,Electronic check,65,95.5,6153.85,One year,-,False
4801-KFYKL,Male,Under 30,False,4119,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Bank transfer (automatic),8,19.45,159.2,Month-to-month,-,False
9651-GTSAQ,Female,Middle Age (30–59),True,4471,True,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,True,Bank transfer (automatic),53,106.1,5769.75,One year,Attitude of support person,True
5919-VCZYM,Male,Under 30,False,4394,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,2,20.05,42.7,Month-to-month,-,False
8819-ZBYNA,Female,Middle Age (30–59),True,4935,True,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,True,Credit card (automatic),58,109.1,6393.65,Two year,-,False
3243-ZHOHY,Female,Middle Age (30–59),False,5052,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,16,20.1,296.15,One year,-,False
4521-WFJAI,Male,Middle Age (30–59),False,4246,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Bank transfer (automatic),56,25.95,1444.05,Two year,-,False
6484-LATFU,Male,Under 30,False,6042,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,68,24.55,1657.4,Two year,-,False
4335-UPJSI,Female,Middle Age (30–59),False,2639,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,24,19.75,498.1,Two year,-,False
1709-EJDOX,Female,Middle Age (30–59),True,3843,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,47,19.75,948.9,Two year,-,False
6772-KSATR,Male,Middle Age (30–59),False,5574,True,Yes,Fiber optic,Yes,No,No,No,No,No,True,Electronic check,1,81.7,81.7,Month-to-month,Service dissatisfaction,True
6614-YOLAC,Female,Middle Age (30–59),True,4151,False,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,False,Mailed check,71,58.65,4145.25,Two year,-,False
8945-MUQUF,Male,Under 30,False,5074,True,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,True,Electronic check,51,94.8,4837.6,One year,Competitor made better offer,True
0104-PPXDV,Male,Middle Age (30–59),True,5232,True,No,DSL,No,No,Yes,No,No,No,False,Credit card (automatic),58,50.3,2878.55,One year,-,False
8229-MYEJZ,Female,Middle Age (30–59),False,5765,True,No,DSL,No,Yes,No,No,No,No,False,Electronic check,10,51.2,498.25,Month-to-month,-,False
5539-HIVAK,Female,Senior (≥ 60),True,3136,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,28,25.7,734.6,Month-to-month,-,False
1934-SJVJK,Male,Middle Age (30–59),False,4103,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,1,20.15,20.15,Month-to-month,Long distance charges,True
3507-GASNP,Male,Middle Age (30–59),False,5316,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,60,19.95,1189.9,Two year,-,False
2235-ZGKPT,Female,Middle Age (30–59),True,5386,True,Yes,DSL,No,No,No,No,No,No,False,Mailed check,4,50.85,239.55,Month-to-month,Product dissatisfaction,True
7392-YYPYJ,Male,Under 30,False,4094,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,True,Electronic check,22,100.65,2415.95,Month-to-month,-,False
6143-JQKEA,Male,Middle Age (30–59),False,5586,True,No,DSL,No,No,No,No,No,No,True,Credit card (automatic),10,45.8,436.2,Month-to-month,-,False
1935-IMVBB,Male,Middle Age (30–59),True,5955,True,No,Fiber optic,No,No,No,No,Yes,Yes,False,Mailed check,56,89.7,4952.95,Month-to-month,-,False
6496-JDSSB,Female,Under 30,False,2165,True,No,Fiber optic,No,No,No,No,Yes,No,True,Bank transfer (automatic),8,80.0,624.6,Month-to-month,-,False
9776-OJUZI,Female,Senior (≥ 60),False,4168,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,True,Bank transfer (automatic),65,95.45,6223.3,Month-to-month,-,False
8966-OIQHG,Female,Middle Age (30–59),True,2258,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Bank transfer (automatic),22,20.75,452.35,One year,-,False
0727-BNRLG,Male,Middle Age (30–59),False,5709,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,True,Credit card (automatic),69,97.65,6743.55,Two year,-,False
9488-FYQAU,Female,Middle Age (30–59),True,5700,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,True,Bank transfer (automatic),63,109.25,6841.4,Two year,-,False
9003-CPATH,Male,Middle Age (30–59),False,2583,True,Yes,Fiber optic,No,No,Yes,No,No,No,False,Electronic check,42,79.9,3313.4,Month-to-month,-,False
6551-GNYDG,Female,Middle Age (30–59),True,2563,True,No,Fiber optic,No,No,No,No,No,Yes,True,Bank transfer (automatic),14,80.9,1152.8,Month-to-month,-,False
9093-FPDLG,Female,Middle Age (30–59),False,2405,True,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,True,Electronic check,11,94.2,999.9,Month-to-month,-,False
8819-WFGGJ,Male,Middle Age (30–59),True,4601,False,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,True,Bank transfer (automatic),68,54.1,3794.5,Two year,-,False
2774-LVQUS,Female,Senior (≥ 60),True,2596,True,Yes,Fiber optic,No,No,Yes,Yes,No,No,True,Electronic check,15,83.05,1258.3,Month-to-month,Competitor made better offer,True
9499-XPZXM,Female,Middle Age (30–59),True,4675,True,Yes,DSL,Yes,Yes,No,Yes,No,No,False,Bank transfer (automatic),72,64.75,4804.75,Two year,-,False
7587-AOVVU,Male,Middle Age (30–59),True,3160,True,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,False,Electronic check,27,100.75,2793.55,Month-to-month,-,False
3645-DEYGF,Male,Under 30,False,3358,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,1,20.75,20.75,Month-to-month,-,False
7982-VCELR,Female,Under 30,False,2807,True,No,Fiber optic,No,Yes,No,No,Yes,Yes,True,Credit card (automatic),36,94.8,3565.65,Month-to-month,-,False
9057-MSWCO,Male,Senior (≥ 60),True,2927,False,No phone service,DSL,Yes,No,No,No,No,No,False,Credit card (automatic),27,30.75,805.1,Month-to-month,Competitor made better offer,True
4446-BZKHU,Male,Middle Age (30–59),True,5011,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,True,Electronic check,61,105.55,6281.45,Month-to-month,Competitor had better devices,True
6645-MXQJT,Male,Middle Age (30–59),True,5745,True,No,Fiber optic,Yes,No,No,No,Yes,Yes,False,Electronic check,2,97.1,184.15,Month-to-month,-,False
4628-WQCQQ,Male,Middle Age (30–59),False,5928,True,No,Fiber optic,No,No,Yes,No,Yes,No,True,Electronic check,35,85.15,3030.6,One year,Competitor had better devices,True
5177-RVZNU,Female,Under 30,False,4186,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Bank transfer (automatic),37,20.3,755.4,One year,-,False
8434-VGEQQ,Male,Under 30,True,4446,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Credit card (automatic),61,20.55,1305.95,Two year,-,False
5777-ZPQNC,Female,Middle Age (30–59),False,4628,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Electronic check,12,20.15,260.7,One year,-,False
9391-YZEJW,Female,Middle Age (30–59),False,4778,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,True,Bank transfer (automatic),62,94.0,5757.2,One year,-,False
7339-POGZN,Female,Under 30,False,4288,True,Yes,DSL,No,No,No,No,No,No,False,Electronic check,4,50.7,214.55,Month-to-month,-,False
3766-EJLFL,Female,Middle Age (30–59),True,6391,True,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,True,Bank transfer (automatic),68,109.05,7508.55,Two year,-,False
6974-DAFLI,Female,Middle Age (30–59),True,4888,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Electronic check,55,19.7,1140.05,One year,-,False
7041-TXQJH,Female,Middle Age (30–59),False,5924,False,No phone service,DSL,No,No,Yes,No,No,Yes,True,Credit card (automatic),37,40.2,1478.85,Month-to-month,-,False
4010-YLMVT,Female,Under 30,False,5056,True,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,True,Credit card (automatic),56,106.6,5893.95,Month-to-month,-,False
5980-NOPLP,Female,Under 30,True,5606,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,True,Electronic check,44,96.1,4364.1,Month-to-month,Competitor offered higher download speeds,True
3318-ISQFQ,Female,Under 30,False,5409,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Bank transfer (automatic),20,19.5,413.0,Month-to-month,-,False
4132-POCZS,Male,Middle Age (30–59),True,6371,False,No phone service,DSL,Yes,No,No,No,No,Yes,True,Electronic check,52,39.9,2020.9,Month-to-month,-,False
9575-IWCAZ,Male,Middle Age (30–59),True,5161,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,6,25.1,171.0,One year,-,False
1409-PHXTF,Male,Senior (≥ 60),True,4425,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,True,Electronic check,54,110.45,6077.75,Two year,-,False
4526-RMTLL,Male,Middle Age (30–59),True,4457,True,Yes,DSL,Yes,Yes,No,Yes,No,Yes,True,Credit card (automatic),8,76.15,645.8,Two year,-,False
1641-RQDAY,Female,Senior (≥ 60),True,4848,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,True,Electronic check,32,100.4,3217.65,Month-to-month,-,False
